,Unnamed: 0,Elapsed Time (sec),Left Stride Interval (sec),Right Stride Interval (sec),Left Swing Interval (sec),Right Swing Interval (sec),Left Swing Interval (% of stride),Right Swing Interval (% of stride),Left Stance Interval (sec),Right Stance Interval (sec),Left Stance Interval (% of stride),Right Stance Interval (% of stride),Double Support Interval (sec),Double Support Interval (% of stride),group,participant,gait,center_time,round_time
3822,3822,22.5,1.03,1.03,0.3833,0.32,37.22,31.07,0.6467,0.71,62.78,68.93,0.3267,31.72,control,control6,0.515,0.0,0.0
3823,3823,23.53,1.03,1.0133,0.4033,0.3133,39.16,30.92,0.6267,0.7,60.84,69.08,0.3133,30.42,control,control6,0.5108250000000001,1.0300000000000011,1.0
3824,3824,24.5833,1.0533,1.0533,0.4,0.3167,37.97,30.06,0.6533,0.7367,62.03,69.94,0.3367,31.96,control,control6,0.52665,2.0833000000000013,2.0
3825,3825,25.63,1.0467,1.06,0.3833,0.3367,36.62,31.76,0.6633,0.7233,63.38,68.24,0.3267,31.21,control,control6,0.526675,3.129999999999999,3.0
3826,3826,26.6767,1.0467,1.0433,0.3767,0.3167,35.99,30.35,0.67,0.7267,64.01,69.65,0.3533,33.76,control,control6,0.5225,4.1767,4.0
3827,3827,27.7033,1.0267,1.04,0.3833,0.3233,37.34,31.09,0.6433,0.7167,62.66,68.91,0.32,31.17,control,control6,0.516675,5.203299999999999,5.0
3828,3828,28.73,1.0267,1.0167,0.3833,0.3267,37.34,32.13,0.6433,0.69,62.66,67.87,0.3167,30.84,control,control6,0.51085,6.23,6.0
3829,3829,29.7433,1.0133,1.03,0.37,0.3333,36.51,32.36,0.6433,0.6967,63.49,67.64,0.31,30.59,control,control6,0.5108250000000001,7.243300000000001,7.0
3830,3830,30.78,1.0367,1.02,0.3933,0.3333,37.94,32.68,0.6433,0.6867,62.06,67.32,0.31,29.9,control,control6,0.514175,8.280000000000001,8.0
3831,3831,31.81,1.03,1.0233,0.38,0.3167,36.89,30.94,0.65,0.7067,63.11,69.06,0.3333,32.36,control,control6,0.513325,9.309999999999999,9.0
3832,3832,32.8567,1.0467,1.0633,0.3767,0.3367,35.99,31.66,0.67,0.7267,64.01,68.34,0.3333,31.85,control,control6,0.5275,10.356699999999996,10.0
3833,3833,33.88,1.0233,1.0167,0.3867,0.33,37.79,32.46,0.6367,0.6867,62.21,67.54,0.3067,29.97,control,control6,0.51,11.380000000000003,11.0
3834,3834,34.9067,1.0267,1.0333,0.3833,0.3267,37.34,31.61,0.6433,0.7067,62.66,68.39,0.3167,30.84,control,control6,0.515,12.4067,12.0
3835,3835,35.93,1.0233,1.0067,0.3833,0.31,37.46,30.79,0.64,0.6967,62.54,69.21,0.33,32.25,control,control6,0.5075000000000001,13.43,13.0
