,Unnamed: 0,Elapsed Time (sec),Left Stride Interval (sec),Right Stride Interval (sec),Left Swing Interval (sec),Right Swing Interval (sec),Left Swing Interval (% of stride),Right Swing Interval (% of stride),Left Stance Interval (sec),Right Stance Interval (sec),Left Stance Interval (% of stride),Right Stance Interval (% of stride),Double Support Interval (sec),Double Support Interval (% of stride),group,participant,gait,center_time,round_time
5434,5434,21.8933,1.1033,1.0867,0.4133,0.3767,37.46,34.66,0.69,0.71,62.54,65.34,0.3133,28.4,control,control12,0.5475,0.0,0.0
5435,5435,23.0233,1.13,1.1433,0.42,0.4333,37.17,37.9,0.71,0.71,62.83,62.1,0.2767,24.48,control,control12,0.568325,1.129999999999999,1.0
5436,5436,24.14,1.1167,1.1233,0.4133,0.4133,37.01,36.8,0.7033,0.71,62.99,63.2,0.29,25.97,control,control12,0.56,2.2467000000000006,2.0
5437,5437,25.2367,1.0967,1.0867,0.42,0.39,38.3,35.89,0.6767,0.6967,61.7,64.11,0.2867,26.14,control,control12,0.54585,3.343399999999999,3.0
5438,5438,26.3467,1.11,1.1367,0.4067,0.43,36.64,37.83,0.7033,0.7067,63.36,62.17,0.2733,24.62,control,control12,0.561675,4.4533999999999985,4.0
5439,5439,27.4567,1.11,1.1067,0.39,0.42,35.14,37.95,0.72,0.6867,64.86,62.05,0.3,27.03,control,control12,0.5541750000000001,5.5634000000000015,6.0
5440,5440,28.61,1.1533,1.0933,0.4433,0.4033,38.44,36.89,0.71,0.69,61.56,63.11,0.3067,26.59,control,control12,0.56165,6.7166999999999994,7.0
5441,5441,29.78,1.17,1.1733,0.4533,0.4267,38.75,36.36,0.7167,0.7467,61.25,63.64,0.29,24.79,control,control12,0.585825,7.886700000000001,8.0
5442,5442,30.93,1.15,1.1833,0.4267,0.44,37.1,37.18,0.7233,0.7433,62.9,62.82,0.2833,24.64,control,control12,0.583325,9.0367,9.0
5443,5443,32.0267,1.0967,1.1133,0.4133,0.41,37.69,36.83,0.6833,0.7033,62.31,63.17,0.2733,24.92,control,control12,0.5525,10.133399999999998,10.0
