,Unnamed: 0,Elapsed Time (sec),Left Stride Interval (sec),Right Stride Interval (sec),Left Swing Interval (sec),Right Swing Interval (sec),Left Swing Interval (% of stride),Right Swing Interval (% of stride),Left Stance Interval (sec),Right Stance Interval (sec),Left Stance Interval (% of stride),Right Stance Interval (% of stride),Double Support Interval (sec),Double Support Interval (% of stride),group,participant,gait,center_time,round_time
5678,5678,22.36,1.0967,1.0933,0.4067,0.4267,37.08,39.02,0.69,0.6667,62.92,60.98,0.2633,24.01,control,control13,0.5475,0.0,0.0
5679,5679,23.46,1.1,1.0867,0.4,0.39,36.36,35.89,0.7,0.6967,63.64,64.11,0.31,28.18,control,control13,0.546675,1.1000000000000014,1.0
5680,5680,24.5733,1.1133,1.09,0.42,0.39,37.72,35.78,0.6933,0.7,62.28,64.22,0.3033,27.25,control,control13,0.550825,2.2133000000000003,2.0
5681,5681,25.7433,1.17,1.1633,0.4333,0.4433,37.04,38.11,0.7367,0.72,62.96,61.89,0.2933,25.07,control,control13,0.583325,3.383300000000002,3.0
5682,5682,26.91,1.1667,1.1833,0.4233,0.44,36.29,37.18,0.7433,0.7433,63.71,62.82,0.3033,26.0,control,control13,0.5875,4.550000000000001,5.0
5683,5683,28.0133,1.1033,1.1133,0.4233,0.42,38.37,37.72,0.68,0.6933,61.63,62.28,0.26,23.56,control,control13,0.5541499999999999,5.6533000000000015,6.0
5684,5684,29.11,1.0967,1.1133,0.3967,0.3967,36.17,35.63,0.7,0.7167,63.83,64.37,0.3033,27.66,control,control13,0.5525,6.75,7.0
5685,5685,30.2133,1.1033,1.09,0.3933,0.3967,35.65,36.39,0.71,0.6933,64.35,63.61,0.3133,28.4,control,control13,0.548325,7.853300000000001,8.0
5686,5686,31.34,1.1267,1.1033,0.4267,0.41,37.87,37.16,0.7,0.6933,62.13,62.84,0.29,25.74,control,control13,0.5575,8.98,9.0
5687,5687,32.47,1.13,1.14,0.4167,0.4467,36.87,39.18,0.7133,0.6933,63.13,60.82,0.2667,23.6,control,control13,0.5674999999999999,10.11,10.0
5688,5688,33.57,1.1,1.12,0.4,0.42,36.36,37.5,0.7,0.7,63.64,62.5,0.28,25.45,control,control13,0.555,11.21,11.0
5689,5689,34.6367,1.0667,1.1,0.39,0.4333,36.56,39.39,0.6767,0.6667,63.44,60.61,0.2433,22.81,control,control13,0.541675,12.276699999999998,12.0
5690,5690,35.7233,1.0867,1.06,0.4067,0.4133,37.42,38.99,0.68,0.6467,62.58,61.01,0.2667,24.54,control,control13,0.536675,13.363300000000002,13.0
5691,5691,36.8367,1.1133,1.1067,0.4067,0.4433,36.53,40.06,0.7067,0.6633,63.47,59.94,0.2633,23.65,control,control13,0.5549999999999999,14.476700000000001,14.0
5692,5692,37.9167,1.08,1.0767,0.4133,0.3967,38.27,36.84,0.6667,0.68,61.73,63.16,0.27,25.0,control,control13,0.539175,15.5567,16.0
5693,5693,39.0133,1.0967,1.1,0.4133,0.4333,37.69,39.39,0.6833,0.6667,62.31,60.61,0.25,22.8,control,control13,0.549175,16.6533,17.0
5694,5694,40.0867,1.0733,1.09,0.38,0.4,35.4,36.7,0.6933,0.69,64.6,63.3,0.2933,27.33,control,control13,0.540825,17.7267,18.0
5695,5695,41.1567,1.07,1.0767,0.3967,0.4133,37.07,38.39,0.6733,0.6633,62.93,61.61,0.26,24.3,control,control13,0.536675,18.7967,19.0
5696,5696,42.2433,1.0867,1.0233,0.4167,0.36,38.34,35.18,0.67,0.6633,61.66,64.82,0.31,28.53,control,control13,0.5275000000000001,19.8833,20.0
5697,5697,43.39,1.1467,1.1467,0.4333,0.42,37.79,36.63,0.7133,0.7267,62.21,63.37,0.2933,25.58,control,control13,0.57335,21.03,21.0
5698,5698,44.51,1.12,1.16,0.3967,0.4367,35.42,37.64,0.7233,0.7233,64.58,62.36,0.2867,25.6,control,control13,0.5700000000000001,22.15,22.0
5699,5699,45.6133,1.1033,1.12,0.3933,0.4233,35.65,37.8,0.71,0.6967,64.35,62.2,0.2867,25.98,control,control13,0.555825,23.253300000000003,23.0
5700,5700,46.6533,1.04,1.07,0.3633,0.4067,34.94,38.01,0.6767,0.6633,65.06,61.99,0.27,25.96,control,control13,0.5275000000000001,24.293300000000002,24.0
5701,5701,47.7233,1.07,1.04,0.3933,0.3933,36.76,37.82,0.6767,0.6467,63.24,62.18,0.2833,26.48,control,control13,0.5275000000000001,25.363300000000002,25.0
5702,5702,48.8133,1.09,1.0933,0.3967,0.42,36.39,38.41,0.6933,0.6733,63.61,61.59,0.2733,25.08,control,control13,0.545825,26.4533,26.0
5703,5703,49.9033,1.09,1.0933,0.39,0.4233,35.78,38.72,0.7,0.67,64.22,61.28,0.2767,25.38,control,control13,0.545825,27.543300000000002,28.0
5704,5704,50.9833,1.08,1.0667,0.4033,0.41,37.35,38.44,0.6767,0.6567,62.65,61.56,0.2667,24.69,control,control13,0.536675,28.6233,29.0
5705,5705,52.0767,1.0933,1.0633,0.4233,0.39,38.72,36.68,0.67,0.6733,61.28,63.32,0.28,25.61,control,control13,0.53915,29.716700000000003,30.0
5706,5706,53.1533,1.0767,1.1433,0.3633,0.4467,33.75,39.07,0.7133,0.6967,66.25,60.93,0.2667,24.77,control,control13,0.5549999999999999,30.793300000000002,31.0
