,Unnamed: 0,Elapsed Time (sec),Left Stride Interval (sec),Right Stride Interval (sec),Left Swing Interval (sec),Right Swing Interval (sec),Left Swing Interval (% of stride),Right Swing Interval (% of stride),Left Stance Interval (sec),Right Stance Interval (sec),Left Stance Interval (% of stride),Right Stance Interval (% of stride),Double Support Interval (sec),Double Support Interval (% of stride),group,participant,gait,center_time,round_time
11234,11234,63.9333,1.2533,42.91,0.39,0.9833,31.12,2.29,0.8633,41.9267,68.88,97.71,-0.12,-9.57,hunt,hunt20,11.040825,0.0,0.0
11235,11235,64.96,1.0267,42.91,0.3867,0.9833,37.66,2.29,0.64,41.9267,62.34,97.71,-0.3433,-33.44,hunt,hunt20,10.984175,1.026699999999991,1.0
11236,11236,65.96,1.0,42.91,0.3867,0.9833,38.67,2.29,0.6133,41.9267,61.33,97.71,-0.37,-37.0,hunt,hunt20,10.9775,2.026699999999991,2.0
11237,11237,66.9467,0.9867,42.91,0.3933,0.9833,39.86,2.29,0.5933,41.9267,60.14,97.71,-0.39,-39.53,hunt,hunt20,10.974175,3.0134000000000043,3.0
11238,11238,67.9167,0.97,42.91,0.37,0.9833,38.14,2.29,0.6,41.9267,61.86,97.71,-0.3833,-39.52,hunt,hunt20,10.97,3.983400000000003,4.0
11239,11239,68.9033,0.9867,42.91,0.38,0.9833,38.51,2.29,0.6067,41.9267,61.49,97.71,-0.3767,-38.18,hunt,hunt20,10.974175,4.969999999999999,5.0
11240,11240,69.88,0.9767,42.91,0.3867,0.9833,39.59,2.29,0.59,41.9267,60.41,97.71,-0.3933,-40.27,hunt,hunt20,10.971675,5.946699999999993,6.0
11241,11241,70.87,0.99,42.91,0.39,0.9833,39.39,2.29,0.6,41.9267,60.61,97.71,-0.3833,-38.72,hunt,hunt20,10.975,6.936700000000002,7.0
11242,11242,71.82,0.95,42.91,0.3667,0.9833,38.6,2.29,0.5833,41.9267,61.4,97.71,-0.4,-42.11,hunt,hunt20,10.965,7.8866999999999905,8.0
11243,11243,72.7633,0.9433,42.91,0.37,0.9833,39.22,2.29,0.5733,41.9267,60.78,97.71,-0.41,-43.46,hunt,hunt20,10.963325,8.829999999999998,9.0
11244,11244,73.7433,0.98,42.91,0.38,0.9833,38.78,2.29,0.6,41.9267,61.22,97.71,-0.3833,-39.12,hunt,hunt20,10.972499999999998,9.810000000000002,10.0
11245,11245,74.7233,0.98,42.91,0.3967,0.9833,40.48,2.29,0.5833,41.9267,59.52,97.71,-0.4,-40.82,hunt,hunt20,10.972499999999998,10.789999999999992,11.0
11246,11246,75.7667,1.0433,42.91,0.4433,0.9833,42.49,2.29,0.6,41.9267,57.51,97.71,-0.3833,-36.74,hunt,hunt20,10.988325,11.833399999999997,12.0
11247,11247,76.7367,0.97,42.91,0.37,0.9833,38.14,2.29,0.6,41.9267,61.86,97.71,-0.3833,-39.52,hunt,hunt20,10.97,12.803399999999996,13.0
11248,11248,77.6667,0.93,42.91,0.37,0.9833,39.78,2.29,0.56,41.9267,60.22,97.71,-0.4233,-45.52,hunt,hunt20,10.96,13.733400000000003,14.0
11249,11249,78.6433,0.9767,42.91,0.3867,0.9833,39.59,2.29,0.59,41.9267,60.41,97.71,-0.3933,-40.27,hunt,hunt20,10.971675,14.709999999999994,15.0
11250,11250,79.6233,0.98,42.91,0.3867,0.9833,39.46,2.29,0.5933,41.9267,60.54,97.71,-0.39,-39.8,hunt,hunt20,10.972499999999998,15.689999999999998,16.0
11251,11251,80.5833,0.96,42.91,0.3633,0.9833,37.85,2.29,0.5967,41.9267,62.15,97.71,-0.3867,-40.28,hunt,hunt20,10.9675,16.64999999999999,17.0
11252,11252,81.55,0.9667,42.91,0.3867,0.9833,40.0,2.29,0.58,41.9267,60.0,97.71,-0.4033,-41.72,hunt,hunt20,10.969175,17.616699999999994,18.0
11253,11253,82.5267,0.9767,42.91,0.3833,0.9833,39.25,2.29,0.5933,41.9267,60.75,97.71,-0.39,-39.93,hunt,hunt20,10.971675,18.593400000000003,19.0
11254,11254,83.5033,0.9767,42.91,0.38,0.9833,38.91,2.29,0.5967,41.9267,61.09,97.71,-0.3867,-39.59,hunt,hunt20,10.971675,19.569999999999993,20.0
11255,11255,84.5667,1.0633,42.91,0.42,0.9833,39.5,2.29,0.6433,41.9267,60.5,97.71,-0.34,-31.97,hunt,hunt20,10.993325,20.633399999999995,21.0
11256,11256,85.62,1.0533,42.91,0.3867,0.9833,36.71,2.29,0.6667,41.9267,63.29,97.71,-0.3167,-30.06,hunt,hunt20,10.990825,21.686700000000002,22.0
11257,11257,86.68,1.06,42.91,0.3867,0.9833,36.48,2.29,0.6733,41.9267,63.52,97.71,-0.31,-29.25,hunt,hunt20,10.9925,22.746700000000004,23.0
